Date,maxT,minT,prcpt,rDate,year,month,droughtThresh,droughtPeriod,periodCount,drought
20/03/12,9.5,3,0,2012-03-20,2012,Mar,1,Start,13,Not drought
2/04/12,11,4.5,0.3,2012-04-02,2012,Apr,0,End,,
6/04/12,7.1,-1.4,0,2012-04-06,2012,Apr,1,Start,1,Not drought
7/04/12,7.1,4.2,3.2,2012-04-07,2012,Apr,0,End,,
15/04/12,6.4,-0.8,0,2012-04-15,2012,Apr,1,Start,2,Not drought
17/04/12,9.4,1.9,10.5,2012-04-17,2012,Apr,0,End,,
3/05/12,14.1,3.9,0,2012-05-03,2012,May,1,Start,5,Not drought
8/05/12,11.5,4,9.8,2012-05-08,2012,May,0,End,,
9/05/12,14.5,5.6,0,2012-05-09,2012,May,1,Start,1,Not drought
10/05/12,14.7,8.4,26.4,2012-05-10,2012,May,0,End,,
13/05/12,11.8,2.4,0,2012-05-13,2012,May,1,Start,1,Not drought
14/05/12,13.9,5.7,2.1,2012-05-14,2012,May,0,End,,
20/05/12,9.4,3.2,0,2012-05-20,2012,May,1,Start,11,Not drought
31/05/12,20.1,11,2.8,2012-05-31,2012,May,0,End,,
2/06/12,14.3,8.6,0,2012-06-02,2012,Jun,1,Start,1,Not drought
3/06/12,11,6.8,14,2012-06-03,2012,Jun,0,End,,
5/06/12,13.1,4.3,0,2012-06-05,2012,Jun,1,Start,1,Not drought
6/06/12,14.1,9.3,4,2012-06-06,2012,Jun,0,End,,
12/06/12,12.4,6.4,0,2012-06-12,2012,Jun,1,Start,1,Not drought
13/06/12,12.2,7.1,0.5,2012-06-13,2012,Jun,0,End,,
19/06/12,16.3,9.5,0,2012-06-19,2012,Jun,1,Start,2,Not drought
21/06/12,19.5,9.4,6.5,2012-06-21,2012,Jun,0,End,,
26/06/12,16.9,6.9,0,2012-06-26,2012,Jun,1,Start,1,Not drought
27/06/12,18.4,13.8,1.6,2012-06-27,2012,Jun,0,End,,
12/07/12,14.2,7.9,0,2012-07-12,2012,Jul,1,Start,1,Not drought
13/07/12,17.2,10.7,2.6,2012-07-13,2012,Jul,0,End,,
21/07/12,15.4,7,0,2012-07-21,2012,Jul,1,Start,7,Not drought
28/07/12,17.3,9.6,1.5,2012-07-28,2012,Jul,0,End,,
29/07/12,16.7,9.3,0,2012-07-29,2012,Jul,1,Start,1,Not drought
30/07/12,14.9,7.9,6.1,2012-07-30,2012,Jul,0,End,,
5/08/12,20.5,9.1,0,2012-08-05,2012,Aug,1,Start,1,Not drought
6/08/12,18.5,10.7,0.5,2012-08-06,2012,Aug,0,End,,
7/08/12,16.5,10.2,0,2012-08-07,2012,Aug,1,Start,1,Not drought
8/08/12,18,9.4,1.2,2012-08-08,2012,Aug,0,End,,
9/08/12,20.4,8.2,0,2012-08-09,2012,Aug,1,Start,3,Not drought
12/08/12,19.7,14,1.2,2012-08-12,2012,Aug,0,End,,
13/08/12,22.6,12.6,0,2012-08-13,2012,Aug,1,Start,1,Not drought
14/08/12,20,11,18.8,2012-08-14,2012,Aug,0,End,,
17/08/12,23.4,13.9,0,2012-08-17,2012,Aug,1,Start,1,Not drought
18/08/12,20.2,11.6,1.9,2012-08-18,2012,Aug,0,End,,
19/08/12,21,11.9,0,2012-08-19,2012,Aug,1,Start,1,Not drought
20/08/12,17.9,11.2,2.3,2012-08-20,2012,Aug,0,End,,
21/08/12,18,11.5,0,2012-08-21,2012,Aug,1,Start,1,Not drought
22/08/12,16.5,10.8,0.5,2012-08-22,2012,Aug,0,End,,
28/08/12,13.3,1.6,0,2012-08-28,2012,Aug,1,Start,1,Not drought
29/08/12,14.6,9.5,1.2,2012-08-29,2012,Aug,0,End,,
30/08/12,19.4,12.4,0,2012-08-30,2012,Aug,1,Start,9,Not drought
8/09/12,17.2,7.8,10,2012-09-08,2012,Sep,0,End,,
12/09/12,13.4,6.1,0,2012-09-12,2012,Sep,1,Start,2,Not drought
14/09/12,15.7,7.1,5.6,2012-09-14,2012,Sep,0,End,,
20/09/12,12.7,1,0,2012-09-20,2012,Sep,1,Start,1,Not drought
21/09/12,10.7,5.6,14.4,2012-09-21,2012,Sep,0,End,,
27/09/12,12,6,0,2012-09-27,2012,Sep,1,Start,1,Not drought
28/09/12,13.5,9.2,8.1,2012-09-28,2012,Sep,0,End,,
4/10/12,12,3,0,2012-10-04,2012,Oct,1,Start,5,Not drought
9/10/12,11.1,7,37.6,2012-10-09,2012,Oct,0,End,,
10/10/12,9.8,3.5,0,2012-10-10,2012,Oct,1,Start,2,Not drought
12/10/12,9.5,2.5,1.3,2012-10-12,2012,Oct,0,End,,
17/10/12,12.6,6.2,0,2012-10-17,2012,Oct,1,Start,2,Not drought
19/10/12,11.5,5.5,1.8,2012-10-19,2012,Oct,0,End,,
21/10/12,13.1,10.2,0,2012-10-21,2012,Oct,1,Start,4,Not drought
25/10/12,7,1,3.5,2012-10-25,2012,Oct,0,End,,
28/10/12,7.5,4.4,0,2012-10-28,2012,Oct,1,Start,1,Not drought
29/10/12,9.1,2.8,7.6,2012-10-29,2012,Oct,0,End,,
1/11/12,6.3,-0.1,0,2012-11-01,2012,Nov,1,Start,3,Not drought
4/11/12,8.3,5.1,4,2012-11-04,2012,Nov,0,End,,
6/11/12,8.4,4.8,0,2012-11-06,2012,Nov,1,Start,1,Not drought
7/11/12,8,4.2,5.1,2012-11-07,2012,Nov,0,End,,
8/11/12,7,2.5,0,2012-11-08,2012,Nov,1,Start,1,Not drought
9/11/12,7.7,4.2,1.5,2012-11-09,2012,Nov,0,End,,
11/11/12,11.5,8.8,0,2012-11-11,2012,Nov,1,Start,3,Not drought
14/11/12,6.6,1.7,9.9,2012-11-14,2012,Nov,0,End,,
15/11/12,6.5,0.4,0,2012-11-15,2012,Nov,1,Start,2,Not drought
17/11/12,11,5.1,2.4,2012-11-17,2012,Nov,0,End,,
26/11/12,3.8,-1.9,0,2012-11-26,2012,Nov,1,Start,2,Not drought
28/11/12,3.2,-1.9,3.7,2012-11-28,2012,Nov,0,End,,
29/11/12,2,-4.4,0,2012-11-29,2012,Nov,1,Start,1,Not drought
30/11/12,6.6,-1.2,9.1,2012-11-30,2012,Nov,0,End,,
5/12/12,3.4,0,0,2012-12-05,2012,Dec,1,Start,1,Not drought
6/12/12,7.2,0.9,6.1,2012-12-06,2012,Dec,0,End,,
8/12/12,3.2,-2.8,0,2012-12-08,2012,Dec,1,Start,3,Not drought
11/12/12,1.6,-5.7,0.5,2012-12-11,2012,Dec,0,End,,
16/12/12,5.8,0.6,0,2012-12-16,2012,Dec,1,Start,1,Not drought
17/12/12,4.4,2.8,14.9,2012-12-17,2012,Dec,0,End,,
2/01/13,8.6,6.9,0,2013-01-02,2013,Jan,1,Start,4,Not drought
6/01/13,9.3,1.9,3.1,2013-01-06,2013,Jan,0,End,,
7/01/13,4.1,-0.1,0,2013-01-07,2013,Jan,1,Start,1,Not drought
8/01/13,3.5,-3.6,0.3,2013-01-08,2013,Jan,0,End,,
9/01/13,3.9,-0.7,0,2013-01-09,2013,Jan,1,Start,2,Not drought
11/01/13,1.4,-1.4,0.6,2013-01-11,2013,Jan,0,End,,
13/01/13,0.8,-8,0,2013-01-13,2013,Jan,1,Start,3,Not drought
16/01/13,-1.2,-4.5,0.9,2013-01-16,2013,Jan,0,End,,
17/01/13,-0.6,-2,0,2013-01-17,2013,Jan,1,Start,1,Not drought
18/01/13,-0.3,-2.1,1.8,2013-01-18,2013,Jan,0,End,,
19/01/13,-1,-3.2,0,2013-01-19,2013,Jan,1,Start,2,Not drought
21/01/13,-1.2,-2.4,0.8,2013-01-21,2013,Jan,0,End,,
22/01/13,0.7,-7.1,0,2013-01-22,2013,Jan,1,Start,1,Not drought
23/01/13,2.8,-2.9,4.2,2013-01-23,2013,Jan,0,End,,
25/01/13,5.3,0.3,0,2013-01-25,2013,Jan,1,Start,1,Not drought
26/01/13,8,0.7,4.9,2013-01-26,2013,Jan,0,End,,
30/01/13,5.2,-1.5,0,2013-01-30,2013,Jan,1,Start,1,Not drought
31/01/13,4.9,-2.2,2,2013-01-31,2013,Jan,0,End,,
2/02/13,6.2,-1.5,0,2013-02-02,2013,Feb,1,Start,1,Not drought
3/02/13,3.6,-0.8,9.7,2013-02-03,2013,Feb,0,End,,
4/02/13,2.6,-1.3,0,2013-02-04,2013,Feb,1,Start,1,Not drought
5/02/13,1.9,-0.4,0.6,2013-02-05,2013,Feb,0,End,,
9/02/13,-0.2,-1.5,0,2013-02-09,2013,Feb,1,Start,2,Not drought
11/02/13,5.1,-2,28.1,2013-02-11,2013,Feb,0,End,,
13/02/13,6.3,-1.5,0,2013-02-13,2013,Feb,1,Start,4,Not drought
17/02/13,8.1,-2.8,0.2,2013-02-17,2013,Feb,0,End,,
18/02/13,0.7,-2.1,0,2013-02-18,2013,Feb,1,Start,2,Not drought
20/02/13,-0.4,-3.2,0.3,2013-02-20,2013,Feb,0,End,,
21/02/13,0.9,-2.6,0,2013-02-21,2013,Feb,1,Start,1,Not drought
22/02/13,2.1,-1.4,0.3,2013-02-22,2013,Feb,0,End,,
24/02/13,2,-0.3,0,2013-02-24,2013,Feb,1,Start,8,Not drought
4/03/13,5.3,1.3,2.9,2013-03-04,2013,Mar,0,End,,
9/03/13,-0.3,-5,0,2013-03-09,2013,Mar,1,Start,1,Not drought
10/03/13,3,-1.8,0.3,2013-03-10,2013,Mar,0,End,,
11/03/13,3.9,-4.9,0,2013-03-11,2013,Mar,1,Start,1,Not drought
12/03/13,3.8,0.9,5.6,2013-03-12,2013,Mar,0,End,,
15/03/13,4.6,-2.5,0,2013-03-15,2013,Mar,1,Start,4,Not drought
19/03/13,4,-1.5,5,2013-03-19,2013,Mar,0,End,,
22/03/13,-0.2,-2.7,0,2013-03-22,2013,Mar,1,Start,2,Not drought
24/03/13,1.3,-2.6,0.8,2013-03-24,2013,Mar,0,End,,
26/03/13,0.9,-4.1,0,2013-03-26,2013,Mar,1,Start,4,Not drought
30/03/13,3.7,-7.2,36.3,2013-03-30,2013,Mar,0,End,,
31/03/13,4.8,-1.8,0,2013-03-31,2013,Mar,1,Start,9,Not drought
9/04/13,5.2,1.9,1.4,2013-04-09,2013,Apr,0,End,,
14/04/13,13.1,4.8,0,2013-04-14,2013,Apr,1,Start,1,Not drought
15/04/13,14.4,5.8,1.9,2013-04-15,2013,Apr,0,End,,
17/04/13,9,-0.2,0,2013-04-17,2013,Apr,1,Start,2,Not drought
19/04/13,10.1,2.5,1.9,2013-04-19,2013,Apr,0,End,,
22/04/13,14.3,7.6,0,2013-04-22,2013,Apr,1,Start,1,Not drought
23/04/13,11.6,2.2,0.4,2013-04-23,2013,Apr,0,End,,
25/04/13,8.6,1,0,2013-04-25,2013,Apr,1,Start,1,Not drought
26/04/13,10.8,3.1,5.1,2013-04-26,2013,Apr,0,End,,
28/04/13,11.2,1.7,0,2013-04-28,2013,Apr,1,Start,3,Not drought
1/05/13,12.9,7.4,1.2,2013-05-01,2013,May,0,End,,
2/05/13,12.8,5.8,0,2013-05-02,2013,May,1,Start,3,Not drought
5/05/13,20,9.8,0.3,2013-05-05,2013,May,0,End,,
16/05/13,12,6.5,0,2013-05-16,2013,May,1,Start,1,Not drought
17/05/13,13.9,8.4,2.7,2013-05-17,2013,May,0,End,,
19/05/13,13.1,6.8,0,2013-05-19,2013,May,1,Start,1,Not drought
20/05/13,10.5,2.6,0.6,2013-05-20,2013,May,0,End,,
23/05/13,14.9,5.1,0,2013-05-23,2013,May,1,Start,2,Not drought
25/05/13,14.4,6.2,6.5,2013-05-25,2013,May,0,End,,
29/05/13,17.5,5.5,0,2013-05-29,2013,May,1,Start,11,Not drought
9/06/13,16.7,9.9,0.3,2013-06-09,2013,Jun,0,End,,
14/06/13,16.3,10.3,0,2013-06-14,2013,Jun,1,Start,3,Not drought
17/06/13,19.5,7.7,0.6,2013-06-17,2013,Jun,0,End,,
22/06/13,13.6,6.2,0,2013-06-22,2013,Jun,1,Start,3,Not drought
25/06/13,13.2,9.7,11.8,2013-06-25,2013,Jun,0,End,,
27/06/13,16.7,12.1,0,2013-06-27,2013,Jun,1,Start,2,Not drought
29/06/13,14.2,8.1,0.9,2013-06-29,2013,Jun,0,End,,
2/07/13,19.7,10.3,0,2013-07-02,2013,Jul,1,Start,18,Drought start
20/07/13,24.7,14.4,21.9,2013-07-20,2013,Jul,0,End,,
21/07/13,23,14.7,0,2013-07-21,2013,Jul,1,Start,1,Not drought
22/07/13,23.1,14.3,1.1,2013-07-22,2013,Jul,0,End,,
23/07/13,22.8,10.5,0.1,2013-07-23,2013,Jul,1,Start,2,Not drought
25/07/13,23.2,13,62.1,2013-07-25,2013,Jul,0,End,,
30/07/13,28.5,15.4,0,2013-07-30,2013,Jul,1,Start,1,Not drought
31/07/13,23.4,12.5,6.6,2013-07-31,2013,Jul,0,End,,
4/08/13,17.2,5.7,0,2013-08-04,2013,Aug,1,Start,2,Not drought
6/08/13,20.8,12.8,5.3,2013-08-06,2013,Aug,0,End,,
17/08/13,17.3,11.4,0,2013-08-17,2013,Aug,1,Start,4,Not drought
21/08/13,21,13.3,4.3,2013-08-21,2013,Aug,0,End,,
22/08/13,16,11.4,0,2013-08-22,2013,Aug,1,Start,12,Not drought
3/09/13,18.5,10.2,15.7,2013-09-03,2013,Sep,0,End,,
5/09/13,14.9,2.9,0,2013-09-05,2013,Sep,1,Start,2,Not drought
7/09/13,14.4,7.2,3.7,2013-09-07,2013,Sep,0,End,,
8/09/13,13.4,8.3,0,2013-09-08,2013,Sep,1,Start,1,Not drought
9/09/13,12.9,10.1,3.4,2013-09-09,2013,Sep,0,End,,
12/09/13,13.4,5.7,0,2013-09-12,2013,Sep,1,Start,1,Not drought
13/09/13,13.9,5,21.6,2013-09-13,2013,Sep,0,End,,
19/09/13,19.8,11.6,0,2013-09-19,2013,Sep,1,Start,10,Not drought
29/09/13,14.3,10.3,13.1,2013-09-29,2013,Sep,0,End,,
3/10/13,13.9,7.8,0,2013-10-03,2013,Oct,1,Start,2,Not drought
5/10/13,16.7,13,1.5,2013-10-05,2013,Oct,0,End,,
13/10/13,12,6.7,0,2013-10-13,2013,Oct,1,Start,1,Not drought
14/10/13,10.9,7.9,11.1,2013-10-14,2013,Oct,0,End,,
10/11/13,9,3.9,0,2013-11-10,2013,Nov,1,Start,1,Not drought
11/11/13,7.3,4.2,4.7,2013-11-11,2013,Nov,0,End,,
12/11/13,6.9,-1,0.1,2013-11-12,2013,Nov,1,Start,4,Not drought
16/11/13,7.2,-0.4,2.2,2013-11-16,2013,Nov,0,End,,
20/11/13,5,-2,0,2013-11-20,2013,Nov,1,Start,4,Not drought
24/11/13,8.1,3.7,0.4,2013-11-24,2013,Nov,0,End,,
25/11/13,8.5,5.1,0,2013-11-25,2013,Nov,1,Start,1,Not drought
26/11/13,8.3,5.5,1.1,2013-11-26,2013,Nov,0,End,,
28/11/13,6.8,-3.8,0,2013-11-28,2013,Nov,1,Start,1,Not drought
29/11/13,6.8,5.1,0.4,2013-11-29,2013,Nov,0,End,,
30/11/13,8,3.9,0,2013-11-30,2013,Nov,1,Start,1,Not drought
1/12/13,6.8,2,0.7,2013-12-01,2013,Dec,0,End,,
2/12/13,6.4,2.6,0,2013-12-02,2013,Dec,1,Start,1,Not drought
3/12/13,7.2,0.2,5.6,2013-12-03,2013,Dec,0,End,,
6/12/13,9.1,7.2,0,2013-12-06,2013,Dec,1,Start,4,Not drought
10/12/13,9.8,7,5.5,2013-12-10,2013,Dec,0,End,,
15/12/13,5.8,1.7,0,2013-12-15,2013,Dec,1,Start,1,Not drought
16/12/13,8.6,1.5,14.3,2013-12-16,2013,Dec,0,End,,
23/12/13,3.4,-0.8,0,2013-12-23,2013,Dec,1,Start,1,Not drought
24/12/13,8,0.2,8.3,2013-12-24,2013,Dec,0,End,,
17/01/14,4.8,-1.9,0,2014-01-17,2014,Jan,1,Start,2,Not drought
19/01/14,4.8,1.2,13.8,2014-01-19,2014,Jan,0,End,,
31/01/14,6.1,3.2,0,2014-01-31,2014,Jan,1,Start,1,Not drought
1/02/14,5.1,1.3,1.7,2014-02-01,2014,Feb,0,End,,
26/02/14,5.9,0.1,0,2014-02-26,2014,Feb,1,Start,1,Not drought
27/02/14,7,1.4,5.2,2014-02-27,2014,Feb,0,End,,
5/03/14,9.6,-1.1,0.1,2014-03-05,2014,Mar,1,Start,11,Not drought
16/03/14,10,4.7,5,2014-03-16,2014,Mar,0,End,,
17/03/14,12.1,4.5,0,2014-03-17,2014,Mar,1,Start,1,Not drought
18/03/14,10.5,1.8,5.3,2014-03-18,2014,Mar,0,End,,
27/03/14,14.2,5,0,2014-03-27,2014,Mar,1,Start,2,Not drought
29/03/14,13.2,7.6,9.9,2014-03-29,2014,Mar,0,End,,
7/04/14,12.5,6.2,0,2014-04-07,2014,Apr,1,Start,3,Not drought
10/04/14,10.2,5.8,1.6,2014-04-10,2014,Apr,0,End,,
11/04/14,10.3,5.7,0,2014-04-11,2014,Apr,1,Start,4,Not drought
15/04/14,9.8,3.6,0.2,2014-04-15,2014,Apr,0,End,,
16/04/14,11.2,1.7,0,2014-04-16,2014,Apr,1,Start,3,Not drought
19/04/14,17,7,3.8,2014-04-19,2014,Apr,0,End,,
22/04/14,15.2,5.8,0,2014-04-22,2014,Apr,1,Start,1,Not drought
23/04/14,9.7,6.2,10.2,2014-04-23,2014,Apr,0,End,,
24/04/14,14.4,5.9,0,2014-04-24,2014,Apr,1,Start,4,Not drought
28/04/14,15.3,7.4,2.8,2014-04-28,2014,Apr,0,End,,
30/04/14,9.7,-1.9,0,2014-04-30,2014,Apr,1,Start,3,Not drought
3/05/14,15.3,7.6,9.3,2014-05-03,2014,May,0,End,,
4/05/14,15.2,7.1,0,2014-05-04,2014,May,1,Start,1,Not drought
5/05/14,14.8,6.5,5.6,2014-05-05,2014,May,0,End,,
12/05/14,14.8,7.4,0,2014-05-12,2014,May,1,Start,5,Not drought
17/05/14,22.2,11.2,0.7,2014-05-17,2014,May,0,End,,
27/05/14,11.4,7.8,0.1,2014-05-27,2014,May,1,Start,3,Not drought
30/05/14,20.3,11.2,1.5,2014-05-30,2014,May,0,End,,
9/06/14,17.8,6.8,0,2014-06-09,2014,Jun,1,Start,4,Not drought
13/06/14,15.6,9.6,0.6,2014-06-13,2014,Jun,0,End,,
14/06/14,16.6,7.5,0,2014-06-14,2014,Jun,1,Start,10,Not drought
24/06/14,17.7,10.4,0.5,2014-06-24,2014,Jun,0,End,,
28/06/14,18.8,5.7,0,2014-06-28,2014,Jun,1,Start,1,Not drought
29/06/14,19.3,7.7,0.4,2014-06-29,2014,Jun,0,End,,
30/06/14,21.2,12.9,0,2014-06-30,2014,Jun,1,Start,1,Not drought
1/07/14,19.5,13.5,0.5,2014-07-01,2014,Jul,0,End,,
3/07/14,17.7,9,0,2014-07-03,2014,Jul,1,Start,1,Not drought
4/07/14,17.1,8.3,0.2,2014-07-04,2014,Jul,0,End,,
5/07/14,18.8,10.3,0.1,2014-07-05,2014,Jul,1,Start,1,Not drought
6/07/14,18.7,10.6,0.8,2014-07-06,2014,Jul,0,End,,
7/07/14,19.6,10.7,0,2014-07-07,2014,Jul,1,Start,3,Not drought
10/07/14,23.9,13.5,4.4,2014-07-10,2014,Jul,0,End,,
11/07/14,19.8,10,0.1,2014-07-11,2014,Jul,1,Start,1,Not drought
12/07/14,19.1,11.5,3.6,2014-07-12,2014,Jul,0,End,,
19/07/14,21.9,10,0,2014-07-19,2014,Jul,1,Start,6,Not drought
25/07/14,19.7,11.6,0.6,2014-07-25,2014,Jul,0,End,,
26/07/14,22.4,12.2,0.1,2014-07-26,2014,Jul,1,Start,3,Not drought
29/07/14,18.8,13.3,1.3,2014-07-29,2014,Jul,0,End,,
1/08/14,20.5,9.6,0,2014-08-01,2014,Aug,1,Start,2,Not drought
3/08/14,20,14,5.4,2014-08-03,2014,Aug,0,End,,
17/08/14,14.7,6.7,0.1,2014-08-17,2014,Aug,1,Start,2,Not drought
19/08/14,13.7,9.5,1.3,2014-08-19,2014,Aug,0,End,,
21/08/14,14.9,5.9,0,2014-08-21,2014,Aug,1,Start,1,Not drought
22/08/14,15.9,9.9,4.4,2014-08-22,2014,Aug,0,End,,
26/08/14,18.5,11.5,0,2014-08-26,2014,Aug,1,Start,1,Not drought
27/08/14,16.5,10.9,15.8,2014-08-27,2014,Aug,0,End,,
30/08/14,16.5,5,0.1,2014-08-30,2014,Aug,1,Start,13,Not drought
12/09/14,15,13.2,2.5,2014-09-12,2014,Sep,0,End,,
13/09/14,15.6,6.5,0.1,2014-09-13,2014,Sep,1,Start,3,Not drought
16/09/14,16.3,10,6.4,2014-09-16,2014,Sep,0,End,,
17/09/14,13.9,7.5,0.1,2014-09-17,2014,Sep,1,Start,1,Not drought
18/09/14,15.5,12.2,1.4,2014-09-18,2014,Sep,0,End,,
20/09/14,15.8,8.6,0,2014-09-20,2014,Sep,1,Start,2,Not drought
22/09/14,16.2,11.7,2.6,2014-09-22,2014,Sep,0,End,,
25/09/14,15.3,9,0,2014-09-25,2014,Sep,1,Start,1,Not drought
26/09/14,17,8.8,9.1,2014-09-26,2014,Sep,0,End,,
3/10/14,13,3.2,0.1,2014-10-03,2014,Oct,1,Start,3,Not drought
6/10/14,10.3,8.2,1.6,2014-10-06,2014,Oct,0,End,,
19/10/14,13.2,10.9,0,2014-10-19,2014,Oct,1,Start,2,Not drought
21/10/14,15.8,3.3,5.5,2014-10-21,2014,Oct,0,End,,
29/10/14,8.2,-2,0,2014-10-29,2014,Oct,1,Start,1,Not drought
30/10/14,10.7,3.5,11.6,2014-10-30,2014,Oct,0,End,,
12/11/14,8.3,5.8,0,2014-11-12,2014,Nov,1,Start,2,Not drought
14/11/14,10.9,5.4,30.1,2014-11-14,2014,Nov,0,End,,
16/11/14,7.8,2.6,0,2014-11-16,2014,Nov,1,Start,2,Not drought
18/11/14,5.8,-1.2,2.7,2014-11-18,2014,Nov,0,End,,
25/11/14,4.7,-0.8,0,2014-11-25,2014,Nov,1,Start,2,Not drought
27/11/14,4.3,-0.7,0.5,2014-11-27,2014,Nov,0,End,,
20/12/14,1,-4.5,0,2014-12-20,2014,Dec,1,Start,4,Not drought
24/12/14,9.3,3.2,2.2,2014-12-24,2014,Dec,0,End,,
27/12/14,3,-3.6,0,2014-12-27,2014,Dec,1,Start,1,Not drought
28/12/14,5.5,-1.5,2.4,2014-12-28,2014,Dec,0,End,,
12/01/15,0.2,-4.1,0,2015-01-12,2015,Jan,1,Start,1,Not drought
13/01/15,0.3,-2.8,4.2,2015-01-13,2015,Jan,0,End,,
15/01/15,1.7,-3,0,2015-01-15,2015,Jan,1,Start,1,Not drought
16/01/15,5,0,6.8,2015-01-16,2015,Jan,0,End,,
17/01/15,4.3,1.6,0,2015-01-17,2015,Jan,1,Start,1,Not drought
18/01/15,8,3.6,4.7,2015-01-18,2015,Jan,0,End,,
24/01/15,2.4,-0.1,0,2015-01-24,2015,Jan,1,Start,5,Not drought
29/01/15,2.7,-4,1.1,2015-01-29,2015,Jan,0,End,,
30/01/15,2.1,-1.9,0,2015-01-30,2015,Jan,1,Start,7,Not drought
6/02/15,5.5,3.1,7.3,2015-02-06,2015,Feb,0,End,,
25/02/15,5.7,1.6,0,2015-02-25,2015,Feb,1,Start,3,Not drought
28/02/15,14,5.9,2.5,2015-02-28,2015,Feb,0,End,,
3/03/15,8.3,-1.7,0,2015-03-03,2015,Mar,1,Start,1,Not drought
4/03/15,8.4,0.8,2.4,2015-03-04,2015,Mar,0,End,,
8/03/15,5.2,2.3,0,2015-03-08,2015,Mar,1,Start,9,Not drought
17/03/15,5.7,-1.9,1.4,2015-03-17,2015,Mar,0,End,,
28/03/15,10.5,3.4,0,2015-03-28,2015,Mar,1,Start,6,Not drought
3/04/15,17.6,2.2,5.4,2015-04-03,2015,Apr,0,End,,
6/04/15,12.2,6.1,0,2015-04-06,2015,Apr,1,Start,2,Not drought
8/04/15,11.1,3.9,0.2,2015-04-08,2015,Apr,0,End,,
9/04/15,12.7,5.5,0,2015-04-09,2015,Apr,1,Start,9,Not drought
18/04/15,12.2,2.1,3.7,2015-04-18,2015,Apr,0,End,,
19/04/15,9.6,-2.2,0,2015-04-19,2015,Apr,1,Start,1,Not drought
20/04/15,9.8,0.5,2.7,2015-04-20,2015,Apr,0,End,,
24/04/15,8.6,1.5,0,2015-04-24,2015,Apr,1,Start,1,Not drought
25/04/15,9.6,4.6,12.7,2015-04-25,2015,Apr,0,End,,
2/05/15,11.9,5.1,0,2015-05-02,2015,May,1,Start,1,Not drought
3/05/15,15.7,10.5,0.4,2015-05-03,2015,May,0,End,,
6/05/15,14.2,4.9,0,2015-05-06,2015,May,1,Start,2,Not drought
8/05/15,14.7,7.1,1.6,2015-05-08,2015,May,0,End,,
9/05/15,11.2,4.9,0,2015-05-09,2015,May,1,Start,1,Not drought
10/05/15,11,5.8,16.4,2015-05-10,2015,May,0,End,,
18/05/15,11.7,6.9,0,2015-05-18,2015,May,1,Start,2,Not drought
20/05/15,14.9,6,7.6,2015-05-20,2015,May,0,End,,
27/05/15,14.7,3.9,0,2015-05-27,2015,May,1,Start,9,Not drought
5/06/15,20.8,10.5,23.1,2015-06-05,2015,Jun,0,End,,
7/06/15,14.3,4.9,0,2015-06-07,2015,Jun,1,Start,2,Not drought
9/06/15,19.9,10.2,0.3,2015-06-09,2015,Jun,0,End,,
12/06/15,13.1,9,0,2015-06-12,2015,Jun,1,Start,1,Not drought
13/06/15,16.4,9,1.5,2015-06-13,2015,Jun,0,End,,
16/06/15,17.9,8.8,0,2015-06-16,2015,Jun,1,Start,4,Not drought
20/06/15,19.5,11.5,5,2015-06-20,2015,Jun,0,End,,
21/06/15,19.6,11.6,0,2015-06-21,2015,Jun,1,Start,4,Not drought
25/06/15,21.8,8.7,3.6,2015-06-25,2015,Jun,0,End,,
27/06/15,22.6,8.1,0,2015-06-27,2015,Jun,1,Start,1,Not drought
28/06/15,20.2,10,3.1,2015-06-28,2015,Jun,0,End,,
2/07/15,18.1,8.8,0,2015-07-02,2015,Jul,1,Start,1,Not drought
3/07/15,24.4,13.1,0.2,2015-07-03,2015,Jul,0,End,,
7/07/15,18.4,11.2,0.1,2015-07-07,2015,Jul,1,Start,4,Not drought
11/07/15,18.7,10.3,8,2015-07-11,2015,Jul,0,End,,
12/07/15,15.7,7.7,0,2015-07-12,2015,Jul,1,Start,1,Not drought
13/07/15,19.1,11.7,2,2015-07-13,2015,Jul,0,End,,
16/07/15,16.2,6.2,0,2015-07-16,2015,Jul,1,Start,1,Not drought
17/07/15,13.8,7.9,1.7,2015-07-17,2015,Jul,0,End,,
18/07/15,15.9,5.7,0,2015-07-18,2015,Jul,1,Start,1,Not drought
19/07/15,12.9,10.8,17.6,2015-07-19,2015,Jul,0,End,,
23/07/15,14.9,4.3,0,2015-07-23,2015,Jul,1,Start,1,Not drought
24/07/15,17.9,10.2,0.4,2015-07-24,2015,Jul,0,End,,
27/07/15,19.8,10.3,0,2015-07-27,2015,Jul,1,Start,1,Not drought
28/07/15,17,11,0.3,2015-07-28,2015,Jul,0,End,,
31/07/15,18.8,9.3,0,2015-07-31,2015,Jul,1,Start,2,Not drought
2/08/15,21.1,14.8,1.3,2015-08-02,2015,Aug,0,End,,
4/08/15,17.5,6.7,0,2015-08-04,2015,Aug,1,Start,2,Not drought
6/08/15,17,13.2,14.2,2015-08-06,2015,Aug,0,End,,
8/08/15,15.7,4,0,2015-08-08,2015,Aug,1,Start,4,Not drought
12/08/15,18.2,13.3,4.1,2015-08-12,2015,Aug,0,End,,
22/08/15,18,9.5,0,2015-08-22,2015,Aug,1,Start,1,Not drought
23/08/15,16.9,11.7,8.5,2015-08-23,2015,Aug,0,End,,
